Borough,Neighborhood,Season,Day_of_Week,Time_Bucket,Avg_Complaints_Per_Week,Std_Complaints,Num_Weeks
MANHATTAN,Lower East Side,Summer,2,night,18.17721518987342,9.156417804862455,79
MANHATTAN,Lower East Side,Summer,2,overnight,4.152777777777778,2.915039787722676,72
MANHATTAN,Lower East Side,Summer,3,afternoon,7.538461538461538,3.853459594851209,78
MANHATTAN,Lower East Side,Summer,3,evening,12.89873417721519,6.53117756828218,79
MANHATTAN,Lower East Side,Summer,3,morning,4.3076923076923075,2.2638187040651303,78
MANHATTAN,Lower East Side,Summer,3,night,21.860759493670887,10.15613263919908,79
MANHATTAN,Lower East Side,Summer,3,overnight,3.9452054794520546,2.499391097841544,73
MANHATTAN,Lower East Side,Summer,4,afternoon,9.217948717948717,4.4478141016740205,78
MANHATTAN,Lower East Side,Summer,4,evening,15.243589743589743,7.193405886302277,78
MANHATTAN,Lower East Side,Summer,4,morning,4.792207792207792,2.4620149126149666,77
MANHATTAN,Lower East Side,Summer,4,night,33.87179487179487,13.473744525624328,78
MANHATTAN,Lower East Side,Summer,4,overnight,5.594594594594595,3.475625178488072,74
MANHATTAN,Lower East Side,Summer,5,afternoon,15.329113924050633,7.927106237926155,79
MANHATTAN,Lower East Side,Summer,5,evening,23.189873417721518,10.371405400608515,79
MANHATTAN,Lower East Side,Summer,5,morning,6.423076923076923,3.466047679055572,78
MANHATTAN,Lower East Side,Summer,5,night,50.18987341772152,23.678441969148547,79
MANHATTAN,Lower East Side,Summer,5,overnight,12.645569620253164,11.55814506309633,79
MANHATTAN,Lower East Side,Summer,6,afternoon,12.620253164556962,6.637700786413757,79
MANHATTAN,Lower East Side,Summer,6,evening,14.39240506329114,7.151147875438199,79
MANHATTAN,Lower East Side,Summer,6,morning,4.306666666666667,2.2955499449041725,75
MANHATTAN,Lower East Side,Summer,6,night,33.91139240506329,14.727603486195852,79
MANHATTAN,Lower East Side,Summer,6,overnight,12.632911392405063,6.820363955981236,79
MANHATTAN,Lower East Side,Winter,0,afternoon,7.182926829268292,4.701268672431135,82
MANHATTAN,Lower East Side,Winter,0,evening,7.325301204819277,3.9758675498591405,83
MANHATTAN,Lower East Side,Winter,0,morning,5.54320987654321,3.037471739440754,81
MANHATTAN,Lower East Side,Winter,0,night,12.547619047619047,6.086534143272603,84
MANHATTAN,Lower East Side,Winter,0,overnight,3.914285714285714,2.7544054680459915,70
MANHATTAN,Lower East Side,Winter,1,afternoon,6.373493975903615,3.0988229211935443,83
MANHATTAN,Lower East Side,Winter,1,evening,7.440476190476191,2.999402311851803,84
MANHATTAN,Lower East Side,Winter,1,morning,5.642857142857143,2.9315190237443236,84
MANHATTAN,Lower East Side,Winter,1,night,13.142857142857142,5.582120461510648,84
MANHATTAN,Lower East Side,Winter,1,overnight,3.848101265822785,2.4499534668262095,79
MANHATTAN,Lower East Side,Winter,2,afternoon,6.869047619047619,3.566172265077941,84
MANHATTAN,Lower East Side,Winter,2,evening,7.741176470588235,4.197938669827163,85
MANHATTAN,Lower East Side,Winter,2,morning,5.901234567901234,3.4300325737214394,81
MANHATTAN,Lower East Side,Winter,2,night,14.694117647058823,4.932939646643061,85
MANHATTAN,Lower East Side,Winter,2,overnight,3.8518518518518516,2.8857889350709245,81
MANHATTAN,Lower East Side,Winter,3,afternoon,6.528735632183908,3.3300571978458398,87
MANHATTAN,Lower East Side,Winter,3,evening,9.379310344827585,4.901925059227965,87
MANHATTAN,Lower East Side,Winter,3,morning,5.837209302325581,2.9698899370229355,86
MANHATTAN,Lower East Side,Winter,3,night,16.114942528735632,6.9557158816969515,87
MANHATTAN,Lower East Side,Winter,3,overnight,4.17948717948718,3.1735251804991362,78
MANHATTAN,Lower East Side,Winter,4,afternoon,7.310344827586207,3.861889960337791,87
MANHATTAN,Lower East Side,Winter,4,evening,9.505747126436782,5.137354226344465,87
MANHATTAN,Lower East Side,Winter,4,morning,5.3604651162790695,3.457005813256098,86
MANHATTAN,Lower East Side,Winter,4,night,24.229885057471265,9.39779928398045,87
MANHATTAN,Lower East Side,Winter,4,overnight,4.435294117647059,2.6024121540616587,85
MANHATTAN,Lower East Side,Winter,5,afternoon,11.470588235294118,8.215241693245027,85
MANHATTAN,Lower East Side,Winter,5,evening,11.952941176470588,6.629490180701863,85
MANHATTAN,Lower East Side,Winter,5,morning,7.833333333333333,3.7699935551168378,84
MANHATTAN,Lower East Side,Winter,5,night,33.92941176470588,13.989611992384885,85
MANHATTAN,Lower East Side,Winter,5,overnight,8.529411764705882,4.016597219200417,85
MANHATTAN,Lower East Side,Winter,6,afternoon,9.773809523809524,4.719483304565966,84
MANHATTAN,Lower East Side,Winter,6,evening,7.785714285714286,3.6506194508898266,84
MANHATTAN,Lower East Side,Winter,6,morning,5.469879518072289,3.140364082502686,83
MANHATTAN,Lower East Side,Winter,6,night,25.63095238095238,9.388251773956592,84
MANHATTAN,Lower East Side,Winter,6,overnight,11.349397590361447,6.121600569713452,83
MANHATTAN,Lower Manhattan,Fall,0,afternoon,2.7301587301587302,1.5575658139292032,63
MANHATTAN,Lower Manhattan,Fall,0,evening,2.9384615384615387,2.2421872906057256,65
MANHATTAN,Lower Manhattan,Fall,0,morning,2.507936507936508,2.7466872473242043,63
MANHATTAN,Lower Manhattan,Fall,0,night,5.144927536231884,4.099050687511612,69
MANHATTAN,Lower Manhattan,Fall,0,overnight,1.5,0.7620007620011432,32
MANHATTAN,Lower Manhattan,Fall,1,afternoon,2.357142857142857,1.803315849192274,56
MANHATTAN,Lower Manhattan,Fall,1,evening,2.629032258064516,1.7946539094432843,62
MANHATTAN,Lower Manhattan,Fall,1,morning,2.7903225806451615,2.3548839849895886,62
MANHATTAN,Lower Manhattan,Fall,1,night,5.5,5.340635548293994,68
MANHATTAN,Lower Manhattan,Fall,1,overnight,1.8823529411764706,1.1485090699593827,34
MANHATTAN,Lower Manhattan,Fall,2,afternoon,2.3559322033898304,1.689345025746377,59
MANHATTAN,Lower Manhattan,Fall,2,evening,3.7205882352941178,2.46676770945236,68
MANHATTAN,Lower Manhattan,Fall,2,morning,2.828125,2.7691881080522096,64
MANHATTAN,Lower Manhattan,Fall,2,night,5.6891891891891895,5.327431403685777,74
MANHATTAN,Lower Manhattan,Fall,2,overnight,1.7428571428571429,1.0387452029437516,35
MANHATTAN,Lower Manhattan,Fall,3,afternoon,2.4444444444444446,1.550005072014424,54
MANHATTAN,Lower Manhattan,Fall,3,evening,3.8656716417910446,2.865127435888428,67
MANHATTAN,Lower Manhattan,Fall,3,morning,3.156862745098039,2.532765674274727,51
MANHATTAN,Lower Manhattan,Fall,3,night,6.545454545454546,4.239672767422643,66
MANHATTAN,Lower Manhattan,Fall,3,overnight,1.95,1.3577885489242218,40
MANHATTAN,Lower Manhattan,Fall,4,afternoon,2.4210526315789473,1.614082760546911,57
MANHATTAN,Lower Manhattan,Fall,4,evening,3.3134328358208953,2.2033648869322753,67
MANHATTAN,Lower Manhattan,Fall,4,morning,3.1451612903225805,2.4417594717377997,62
MANHATTAN,Lower Manhattan,Fall,4,night,6.0,3.7000190330686715,72
MANHATTAN,Lower Manhattan,Fall,4,overnight,1.763157894736842,1.1492467692178256,38
MANHATTAN,Lower Manhattan,Fall,5,afternoon,3.5625,2.3829753310874677,64
MANHATTAN,Lower Manhattan,Fall,5,evening,4.014285714285714,3.419860396942479,70
MANHATTAN,Lower Manhattan,Fall,5,morning,3.0307692307692307,2.1503577519888317,65
MANHATTAN,Lower Manhattan,Fall,5,night,9.0,5.808636650734813,78
MANHATTAN,Lower Manhattan,Fall,5,overnight,2.1,1.3238362334070466,60
MANHATTAN,Lower Manhattan,Fall,6,afternoon,2.43859649122807,1.5470887851940436,57
MANHATTAN,Lower Manhattan,Fall,6,evening,2.9649122807017543,2.203608341859047,57
MANHATTAN,Lower Manhattan,Fall,6,morning,1.8867924528301887,1.1207891683728677,53
MANHATTAN,Lower Manhattan,Fall,6,night,5.726027397260274,3.3634484369658253,73
MANHATTAN,Lower Manhattan,Fall,6,overnight,2.6226415094339623,1.8731546313263125,53
MANHATTAN,Lower Manhattan,Spring,0,afternoon,2.9594594594594597,3.6015186644129407,74
MANHATTAN,Lower Manhattan,Spring,0,evening,3.4246575342465753,2.5653557703192944,73
MANHATTAN,Lower Manhattan,Spring,0,morning,2.373134328358209,1.8326650646690066,67
MANHATTAN,Lower Manhattan,Spring,0,night,4.121951219512195,3.34955402928837,82
MANHATTAN,Lower Manhattan,Spring,0,overnight,1.4864864864864864,1.0171207079469644,37
MANHATTAN,Lower Manhattan,Spring,1,afternoon,2.5072463768115942,1.77915370170431,69
MANHATTAN,Lower Manhattan,Spring,1,evening,2.9863013698630136,2.2699311705481016,73
MANHATTAN,Lower Manhattan,Spring,1,morning,2.6933333333333334,1.9099549544237755,75
MANHATTAN,Lower Manhattan,Spring,1,night,4.609756097560975,3.582385223617703,82
MANHATTAN,Lower Manhattan,Spring,1,overnight,1.7083333333333333,1.2369890233836478,48
MANHATTAN,Lower Manhattan,Spring,2,afternoon,2.2063492063492065,1.3095028625611367,63
MANHATTAN,Lower Manhattan,Spring,2,evening,2.591549295774648,1.5908440238595034,71
MANHATTAN,Lower Manhattan,Spring,2,morning,2.6493506493506493,1.9314995113303313,77
MANHATTAN,Lower Manhattan,Spring,2,night,4.767441860465116,3.756326173285467,86
MANHATTAN,Lower Manhattan,Spring,2,overnight,1.9148936170212767,1.176394403584299,47
MANHATTAN,Lower Manhattan,Spring,3,afternoon,2.5616438356164384,2.2297627014367283,73
MANHATTAN,Lower Manhattan,Spring,3,evening,3.3846153846153846,2.4979512084426787,78
MANHATTAN,Lower Manhattan,Spring,3,morning,2.5,1.562049935181331,76
MANHATTAN,Lower Manhattan,Spring,3,night,5.0,3.6625993701661477,83
MANHATTAN,Lower Manhattan,Spring,3,overnight,1.7777777777777777,0.9974715509474417,45
MANHATTAN,Lower Manhattan,Spring,4,afternoon,2.5616438356164384,2.254540488842356,73
MANHATTAN,Lower Manhattan,Spring,4,evening,3.0684931506849313,2.7250319423371883,73
MANHATTAN,Lower Manhattan,Spring,4,morning,2.888888888888889,2.191890017002534,72
MANHATTAN,Lower Manhattan,Spring,4,night,6.0476190476190474,3.9481725585290683,84
MANHATTAN,Lower Manhattan,Spring,4,overnight,1.5555555555555556,1.1601344532792457,54
MANHATTAN,Lower Manhattan,Spring,5,afternoon,2.7777777777777777,1.9152628049157079,72
MANHATTAN,Lower Manhattan,Spring,5,evening,3.7246376811594204,2.949995303939505,69
MANHATTAN,Lower Manhattan,Spring,5,morning,2.8493150684931505,2.2215562167888345,73
MANHATTAN,Lower Manhattan,Spring,5,night,7.022988505747127,4.8655815673194125,87
MANHATTAN,Lower Manhattan,Spring,5,overnight,2.5,1.9250668437592433,52
MANHATTAN,Lower Manhattan,Spring,6,afternoon,2.5873015873015874,2.290477627573951,63
MANHATTAN,Lower Manhattan,Spring,6,evening,3.380952380952381,2.714528245288681,63
MANHATTAN,Lower Manhattan,Spring,6,morning,2.5,1.9753381442967495,52
MANHATTAN,Lower Manhattan,Spring,6,night,3.965909090909091,2.428039574543337,88
MANHATTAN,Lower Manhattan,Spring,6,overnight,2.6271186440677967,2.6515987700640204,59
MANHATTAN,Lower Manhattan,Summer,0,afternoon,1.7450980392156863,1.0553319336569316,51
MANHATTAN,Lower Manhattan,Summer,0,evening,2.480769230769231,1.7319419522875223,52
MANHATTAN,Lower Manhattan,Summer,0,morning,1.875,1.0842194957173648,48
MANHATTAN,Lower Manhattan,Summer,0,night,3.7096774193548385,3.446961583268797,62
MANHATTAN,Lower Manhattan,Summer,0,overnight,1.3103448275862069,0.7123125455595853,29
MANHATTAN,Lower Manhattan,Summer,1,afternoon,1.836734693877551,1.1428571428571428,49
MANHATTAN,Lower Manhattan,Summer,1,evening,2.456140350877193,1.4888895123379287,57
MANHATTAN,Lower Manhattan,Summer,1,morning,2.3846153846153846,1.890677294908934,52
MANHATTAN,Lower Manhattan,Summer,1,night,3.6,3.4574012188934327,70
MANHATTAN,Lower Manhattan,Summer,1,overnight,1.5151515151515151,0.9055803429711565,33
MANHATTAN,Lower Manhattan,Summer,2,afternoon,2.3333333333333335,1.8428853505018534,54
MANHATTAN,Lower Manhattan,Summer,2,evening,2.473684210526316,1.7124049833691994,57
MANHATTAN,Lower Manhattan,Summer,2,morning,2.3220338983050848,1.382659580689503,59
MANHATTAN,Lower Manhattan,Summer,2,night,3.791044776119403,2.9415380095455315,67
MANHATTAN,Lower Manhattan,Summer,2,overnight,1.696969696969697,1.131504763712036,33
MANHATTAN,Lower Manhattan,Summer,3,afternoon,1.9824561403508771,1.3159899596633848,57
MANHATTAN,Lower Manhattan,Summer,3,evening,2.71875,2.073787655015633,64
MANHATTAN,Lower Manhattan,Summer,3,morning,2.685185185185185,2.6904728775220987,54
MANHATTAN,Lower Manhattan,Summer,3,night,3.6944444444444446,2.688729156263856,72
MANHATTAN,Lower Manhattan,Summer,3,overnight,2.2666666666666666,2.476556749467561,30
MANHATTAN,Lower Manhattan,Summer,4,afternoon,1.9821428571428572,1.2861651446143219,56
MANHATTAN,Lower Manhattan,Summer,4,evening,2.389830508474576,1.4973188584535932,59
MANHATTAN,Lower Manhattan,Summer,4,morning,2.0588235294117645,1.377124027905727,51
MANHATTAN,Lower Manhattan,Summer,4,night,4.561643835616438,3.0275875130477834,73
MANHATTAN,Lower Manhattan,Summer,4,overnight,1.5277777777777777,1.0819588350001679,36
MANHATTAN,Lower Manhattan,Summer,5,afternoon,2.719298245614035,2.2099966545297254,57
MANHATTAN,Lower Manhattan,Summer,5,evening,2.7846153846153845,2.465336612997222,65
MANHATTAN,Lower Manhattan,Summer,5,morning,2.19672131147541,2.219757285013743,61
MANHATTAN,Lower Manhattan,Summer,5,night,5.558441558441558,3.4962141422939874,77
MANHATTAN,Lower Manhattan,Summer,5,overnight,2.020408163265306,1.4928970147329788,49
MANHATTAN,Lower Manhattan,Summer,6,afternoon,2.1403508771929824,1.7872424538859948,57
MANHATTAN,Lower Manhattan,Summer,6,evening,2.8333333333333335,2.124646863312892,60
MANHATTAN,Lower Manhattan,Summer,6,morning,1.4705882352941178,1.0512703460401887,34
MANHATTAN,Lower Manhattan,Summer,6,night,4.25,3.161163986015099,72
MANHATTAN,Lower Manhattan,Summer,6,overnight,2.1951219512195124,2.123905744084727,41
MANHATTAN,Lower Manhattan,Winter,0,afternoon,2.7169811320754715,2.4602795220381424,53
MANHATTAN,Lower Manhattan,Winter,0,evening,2.8688524590163933,2.6361298010281766,61
MANHATTAN,Lower Manhattan,Winter,0,morning,2.4838709677419355,3.283051037407929,62
MANHATTAN,Lower Manhattan,Winter,0,night,4.2368421052631575,5.111734007301584,76
MANHATTAN,Lower Manhattan,Winter,0,overnight,1.5405405405405406,1.0696467380140715,37
MANHATTAN,Lower Manhattan,Winter,1,afternoon,2.9672131147540983,3.868536386088646,61
MANHATTAN,Lower Manhattan,Winter,1,evening,2.8,2.3491794456355626,60
MANHATTAN,Lower Manhattan,Winter,1,morning,2.5806451612903225,2.1081293634426213,62
MANHATTAN,Lower Manhattan,Winter,1,night,4.6891891891891895,4.992942075215459,74
MANHATTAN,Lower Manhattan,Winter,1,overnight,1.2894736842105263,0.653799487273455,38
MANHATTAN,Lower Manhattan,Winter,2,afternoon,2.711864406779661,2.865074154770164,59
MANHATTAN,Lower Manhattan,Winter,2,evening,3.189655172413793,2.4953071501810564,58
MANHATTAN,Lower Manhattan,Winter,2,morning,2.5441176470588234,1.995770329931074,68
MANHATTAN,Lower Manhattan,Winter,2,night,4.786666666666667,5.92131589952622,75
MANHATTAN,Lower Manhattan,Winter,2,overnight,1.9705882352941178,1.527233468640661,34
MANHATTAN,Lower Manhattan,Winter,3,afternoon,2.8524590163934427,2.7739025792420473,61
MANHATTAN,Lower Manhattan,Winter,3,evening,2.888888888888889,2.2301111925512616,72
MANHATTAN,Lower Manhattan,Winter,3,morning,2.436619718309859,1.9473967558637073,71
MANHATTAN,Lower Manhattan,Winter,3,night,3.935064935064935,2.5871019263467185,77
MANHATTAN,Lower Manhattan,Winter,3,overnight,1.7647058823529411,0.9865404361127634,34
MANHATTAN,Lower Manhattan,Winter,4,afternoon,3.2153846153846155,4.392793486539585,65
MANHATTAN,Lower Manhattan,Winter,4,evening,2.7796610169491527,2.342028273704959,59
MANHATTAN,Lower Manhattan,Winter,4,morning,3.484375,4.178524792847884,64
MANHATTAN,Lower Manhattan,Winter,4,night,5.512820512820513,4.566232894901754,78
MANHATTAN,Lower Manhattan,Winter,4,overnight,1.9473684210526316,2.300967697966211,38
MANHATTAN,Lower Manhattan,Winter,5,afternoon,2.3230769230769233,2.008635204464809,65
MANHATTAN,Lower Manhattan,Winter,5,evening,3.2295081967213113,3.0571961153042984,61
MANHATTAN,Lower Manhattan,Winter,5,morning,2.6417910447761193,2.005307295557356,67
MANHATTAN,Lower Manhattan,Winter,5,night,6.063291139240507,3.903784397130488,79
MANHATTAN,Lower Manhattan,Winter,5,overnight,2.0652173913043477,1.3233320556340342,46
MANHATTAN,Lower Manhattan,Winter,6,afternoon,2.272727272727273,3.70412455521392,55
MANHATTAN,Lower Manhattan,Winter,6,evening,2.372549019607843,2.9997385506988805,51
MANHATTAN,Lower Manhattan,Winter,6,morning,1.9333333333333333,1.8997607504869947,45
MANHATTAN,Lower Manhattan,Winter,6,night,4.7272727272727275,3.3191484467379966,77
MANHATTAN,Lower Manhattan,Winter,6,overnight,1.8679245283018868,1.1773133667062707,53
MANHATTAN,Upper East Side,Fall,0,afternoon,6.346666666666667,4.88376608481315,75
MANHATTAN,Upper East Side,Fall,0,evening,6.697368421052632,4.718812666599104,76
MANHATTAN,Upper East Side,Fall,0,morning,5.87012987012987,4.617901805817765,77
MANHATTAN,Upper East Side,Fall,0,night,7.705128205128205,5.4178851827516485,78
MANHATTAN,Upper East Side,Fall,0,overnight,3.135593220338983,4.0490851547353355,59
MANHATTAN,Upper East Side,Fall,1,afternoon,5.0256410256410255,3.040737944329838,78
MANHATTAN,Upper East Side,Fall,1,evening,6.64935064935065,5.3107790928258005,77
MANHATTAN,Upper East Side,Fall,1,morning,5.675675675675675,3.061506962212269,74
MANHATTAN,Upper East Side,Fall,1,night,8.948717948717949,7.493542563646393,78
MANHATTAN,Upper East Side,Fall,1,overnight,2.7884615384615383,3.4997845225633615,52
MANHATTAN,Upper East Side,Fall,2,afternoon,5.453333333333333,2.8583369448142553,75
MANHATTAN,Upper East Side,Fall,2,evening,6.833333333333333,4.3764917061134305,78
MANHATTAN,Upper East Side,Fall,2,morning,5.5394736842105265,3.1556966033875278,76
MANHATTAN,Upper East Side,Fall,2,night,9.311688311688311,5.754311290492363,77
MANHATTAN,Upper East Side,Fall,2,overnight,2.2857142857142856,1.8946267151104967,56
MANHATTAN,Upper East Side,Fall,3,afternoon,5.368421052631579,4.111259678048916,76
